"","WT.U.1","WT.U.2","WT.U.3","KO.U.1","KO.U.2","KO.U.3","WT.I.1","WT.I.2","WT.I.3","KO.I.1","KO.I.2","KO.I.3"
"1442740_at",5.21113379703783,5.13665280238374,5.08975844748333,5.16442390092486,5.3516248335214,5.31079901647451,5.50026026004165,5.58423850733559,5.35230888684632,5.45677541295115,5.48633356964658,5.67414833063495
"1431840_at",5.18113508150628,5.3407548513042,5.21634365395276,5.4993813481175,5.20255110962591,4.87597560003583,5.20998066859102,5.3312525100772,5.06387377649037,5.36849195676709,5.21382895171518,5.04825724943852
"1452707_at",4.98980741041379,4.42901565599584,4.87375323724004,4.56708275705525,4.62695723486023,4.36876744905187,4.35943471454215,4.52065462877738,4.22262470283692,4.80837860526616,4.40208445606377,4.61586861282143
"1440081_at",5.15224967144199,5.14492956727952,5.3966131334357,5.36012812410524,5.36012812410524,5.35401715803903,5.19484331928338,5.07047815074608,4.94420708213898,5.34111561793567,5.13878747297986,5.08847829080719
"1428352_at",6.01486528138821,5.99514493766062,6.09687036906436,6.27166222943,6.30983444883835,6.50676827026127,6.94832481701791,6.9358840018526,6.71397563992237,6.62651380050129,6.92826707250512,6.43560997442365
"1429607_at",6.05618135665989,6.30507665334965,6.44847129727029,5.92995471472522,6.50311472290423,6.21439519321701,6.59561151992705,6.2783806291199,6.16201865398522,6.07498763064782,6.09596862126707,6.07906806475019
"1454188_at",3.93687991504716,4.44900901582556,3.8871891424165,4.19426866596876,4.01507192597663,4.25088173451559,3.87914730196384,3.88848286706652,4.21296362857403,4.1169251866356,4.21263066301461,4.1399283203753
"1431458_at",4.24495747104063,4.64898207135022,4.53872870791342,4.72488775305141,4.86178043391206,4.52924215246264,4.59553177466153,4.55534808611255,4.39175820227631,4.66815897495267,4.6269652402851,4.24344125791297
"1430244_at",5.65366627857756,5.20211326999563,5.34590970028399,5.40376106003462,5.62264730059709,5.49693709810658,5.29730459791036,5.61083663409018,5.40091855400061,5.63014572116206,5.49249212974558,5.64176281570463
"1432947_at",5.00328737300731,5.47383032858719,5.16029232219601,4.84763823536303,5.09072496235023,4.86617689162664,5.16107473689997,5.26108362858998,5.11392693798041,5.33355235712764,5.1941383164141,5.3787868390886
"1425047_a_at",5.7231358517456,5.60340681373998,5.34232387541965,6.37295404348806,6.5227121653992,6.02303155218738,5.48943484244861,5.77226013487961,5.51133285901127,6.50196404858963,6.5806167255268,6.34717452976536
"1431839_a_at",4.56637680183113,4.35234911225814,4.61144309839974,4.57103492221515,4.58458169032446,4.5848791512074,4.3011290447613,4.68958680962649,4.84978646065837,4.50602116277197,4.33965155773899,4.75616527185693
"1439712_at",5.72168296087741,5.03496258850901,5.2581110230105,5.12408864548369,5.49804485242497,4.96867364971365,5.37221290728963,5.16412610966206,5.10480861496509,5.45569930950702,5.26686202402114,5.38123161072019
"1429470_at",5.59099145294303,5.65273472463694,5.75075034092133,5.40316777019453,5.92499840895224,5.8040581056773,5.60038983639693,5.73153315425636,5.90284523725664,6.01471385116694,5.96256654787144,6.015534249354
"1432084_at",5.71574135174981,5.88316671131973,5.7895547282683,5.8675243821488,5.78215673420405,5.46885606115033,5.50641446250323,5.64224322462144,5.84274720013488,5.78030456850632,5.51357627327124,5.67199308899503
"1432070_at",4.51346483675313,4.40178516782268,4.28064604054431,4.57259757631093,4.49320472875842,4.29424343856719,4.30376171581842,4.62273179139898,4.29153794593079,4.58422837868063,4.16454865115605,4.24719207783158
"1432695_at",3.51285109961962,3.51299390202374,3.66746677537703,3.56259532104729,3.77947686123172,3.51947493098503,3.59710251574512,3.80274854208882,3.74732566731843,4.03949874926095,3.90731005292953,3.72069051984349
"1453693_at",4.14322088617814,4.10277829540204,4.187422027824,4.44004280792914,3.94354184826631,4.04658793826898,4.26953735849689,3.87042323079331,4.13518753878654,4.11425096007863,4.17329975179797,3.75640195379415
"1433056_at",5.66432249601057,5.26127609323774,5.65771532406993,5.23180373965954,5.61285419749282,5.23560022586927,5.51870607931019,5.36737299909387,5.3368740557853,5.63869249116772,5.78991972808481,5.41664167016393
"1431876_at",4.16180826500952,4.18629800362137,3.91360742464021,3.93509436208588,3.74808230622556,4.04427614859641,4.0498771817741,3.67138709227832,3.85519479422445,3.84545688374305,3.75461965270931,3.70302383182484
"1438774_s_at",10.7802819898737,10.6433427519658,10.6561776230474,10.4702690657467,10.552904581214,10.624414469018,10.3073222059484,10.4995025684788,11.0378530932639,11.038925913047,10.9722414688303,11.0047109539012
"1454067_a_at",7.34798561539482,7.43793495339678,7.48835493103037,7.64690621806646,7.72120845598854,7.64725688451581,7.38813172473088,7.52039569294439,7.81394207812132,7.86454168143036,7.72929654743579,8.00607892103533
"1430897_at",3.47090397935037,4.28588994696733,3.29284714504634,3.85296504969993,3.3962185929221,3.30664161196032,3.577065014625,3.22771197574936,3.26284071595676,3.47371510789799,3.354860117965,3.64012156193027
"1433074_at",5.41265632002968,5.36568886776233,5.22798002586126,5.36762858342938,5.33035645431291,5.01633101073822,5.29170104429133,5.08177245459726,5.09524657974528,5.36059093865987,5.47486994636545,5.38013071324891
"1453761_at",4.4516485340375,4.34810043911602,4.6563831354286,4.28686109269164,4.6531763715987,4.37329702988918,4.7674346159732,4.67171625747576,4.37920868490776,4.46136534169777,4.55209450977464,4.29572792511578
"1446287_at",4.79437510461177,4.58464364813162,4.67931555479801,4.50376151360116,4.8094102902444,4.62859386871673,4.81451869536509,4.5093136813372,4.52750221811342,4.82797098867113,4.61283478352491,4.60324034592971
"1454545_at",3.66221862040735,3.86410235991097,3.50402502764024,4.03500136080743,3.74959375338776,3.75791696804877,3.99196860805828,3.72233717163721,3.84084672862009,3.98929474738752,4.09721331327896,3.8274781458783
"1454123_at",4.74939545594691,4.89356109755465,4.79047168420902,4.83851556183738,4.94497954687855,5.03393196390099,5.15920253784554,4.67213656468362,4.49494362137276,5.07212828460301,4.85993510806829,5.0282101922797
"1433330_at",4.69960481001945,5.04525187367734,4.6413577315388,4.73399712244407,4.42636979148826,4.92469710460754,4.38548414323167,4.60335955909295,4.45299477354392,4.69719188126122,4.67845364595766,4.75681947100976
"1431617_at",3.98859727625617,3.87859575119481,3.92991377455141,3.92913766458945,4.01615318471034,3.9139747152946,3.61127026120199,3.69669677952098,3.70609610473689,3.82292048286428,4.09592768109325,3.75529895987506
"1432228_at",4.66081009941213,4.89616054781659,4.49518548000853,4.9373568236618,4.20944942317576,4.91182140261049,4.63497939285595,4.72038855406161,4.59264992926027,4.88577049344723,4.61244170388554,4.55547522046503
"1443810_at",4.01088931522479,3.65211403672635,3.9187817921383,3.67462213630639,3.90966555328229,3.72216963570082,3.85581784800162,3.69234901737848,3.66947828959854,3.82191657512147,3.97485636373806,3.82820945940881
"1432341_at",3.60855300435235,3.78230231006462,3.58131509914563,3.7271196229779,3.68167088167472,3.48923575932326,3.87699943309344,3.82732121737915,3.59319651455426,3.88703452025513,3.44354095950631,3.52554476192011
"1454466_at",4.48428455737078,4.62667098069616,4.25206795534412,4.63241545538535,4.26373948923826,4.16539000572906,4.32139024953564,4.30046105397232,4.2432950223905,4.50391993875536,4.42041383805303,4.41913983344769
"1438733_at",5.58516178130129,5.663227189141,5.39305601913531,6.04943754879457,5.42989212414641,5.29354383590376,5.50668330383751,5.53438659967908,5.39704729716882,5.73543708317923,5.79645965772849,5.61362328736121
"1451946_a_at",4.20701829244818,4.00733012551737,4.05019757556188,4.29400761469322,4.18951960022195,4.13582106853185,4.22144140766243,4.2285638833858,4.38183657329774,4.32764964134217,3.97000049018339,4.29141189301969
"1436931_at",9.19066971819517,8.59095914278594,8.90836711358316,8.6526740277308,8.94659702737972,8.82054155648829,8.70397932181465,8.77886058168986,9.00985574556952,9.13144528956211,9.06545234845936,9.01712622321601
"1451204_at",6.05512542244408,5.80393622086035,6.03123086137926,5.87145449609494,5.87380004252877,5.7694434406932,6.37910214522754,5.99134906263855,6.38107554198363,5.79352343127806,5.90548071852337,6.04111015115429
"1429699_at",4.53648116652953,4.969405271916,4.72695996833577,5.12408864548369,4.89569287108299,5.04950395906877,4.96770414964158,4.70615221529024,4.52523232528807,4.55714693173341,4.77817765837445,4.53648116652953
"1453760_at",4.55030074838547,4.58775543060036,5.25383258344665,4.96513986852208,5.10431105629701,5.11521674701365,5.1893033275667,5.02583001268195,4.9179015046224,4.94481461921746,4.79740533174055,4.8945230328695
"1454300_at",4.65916217001642,4.76129448057772,4.45732646036404,4.3756426600268,4.3541287201372,4.34545089659571,4.57579833228573,4.26788224358984,4.54390115618336,4.61434213136754,4.39291435614897,4.55954712070544
"1432970_at",5.39884859311303,5.29684845755002,5.32127939290916,5.43616387647029,5.24823339647975,5.38674217818736,5.24332802633204,5.08709446181346,5.17862203754674,5.4060344214551,5.62943817787247,5.04439239596144
"1449995_at",4.66697046248363,4.33622006199806,4.55646354585408,4.52599360839004,4.53364040566608,4.2958602178795,4.5938642292209,4.63284237885295,4.481122968132,4.73560428643941,4.62603803583252,4.30615626192473
"1453873_at",4.91685336191689,4.96900942075245,4.64404655376999,4.97225976024725,4.69414737568316,4.85787683827933,4.69529220027885,4.7958294333633,4.703985334429,4.83666990281637,4.789303268889,5.09608211807226
"1437158_at",8.84035505883084,8.6318277877583,8.55600390294718,8.0379944968309,8.54090254089634,8.43801816049161,8.44334679907358,8.48533418015935,8.93658584246736,8.76700523058364,8.91068256235062,8.81318624420046
"1429867_at",5.59696253783131,5.27919823013861,5.48890229982832,5.18684107599936,5.6262440162204,5.07174458414372,5.26973995425177,5.20367471612627,5.43327917474816,5.30683480091649,5.37235593476924,5.13478331411102
"1432712_at",4.23392808530497,4.28414741010809,3.92334569893146,4.15477020186395,4.10533909505726,4.1762127623228,4.39619210575871,4.1099991386041,3.95771942988266,4.15252798524047,4.39291435614897,3.99407117609768
"1453894_at",4.75623171362174,4.93600879457248,4.40331291303639,4.38627121195053,4.60795655517172,4.65473277278936,4.44632829416241,4.65448997190076,4.56935534702662,4.7808422990837,4.73922428879447,4.74274856103307
"1431187_s_at",6.47670946807972,6.40824315252907,6.37671471012601,6.27507756449616,6.02184807798074,6.14885285173175,6.18549543148358,6.18800165806605,6.44841067207951,6.48188845652256,6.36054427010295,6.52963872295252
"1428960_at",6.04571957704905,5.8414091147872,6.03812401471009,6.10485567626081,6.24249716949772,6.24743352309295,5.94012336306751,6.11639408184789,5.75055207269784,6.14074256408297,6.16791156822024,6.23608777378474
"1428893_at",7.42095191447465,7.2449700891038,7.10027078300051,7.42361446766481,7.28277504511481,7.36590361631425,7.30247311582978,7.26369213970261,7.37810087016818,7.23408904702335,7.06248686641079,7.09540214547687
"1430023_at",6.54967763379388,6.66124771798452,6.66124939659015,6.88395602871407,6.64742574742264,6.68011095907161,6.56856325336194,6.77535294991797,6.51942908811202,6.99261687272757,7.04356105816927,6.99827022338914
"1433385_at",5.454874461863,5.11987347949635,5.1970746702069,4.9771955544481,5.27906743991592,5.01073209493118,5.01054561587838,5.21799518842691,4.96945378535098,5.09874129377469,5.05773512823771,4.9550781132552
"1432243_a_at",5.36090947467171,5.47272341430953,5.25558102377533,5.46528555456394,5.4606707362298,5.34972882050358,5.19929370625691,5.23619395791725,5.42174044403679,5.49578477778396,5.45945578652957,5.2378697203511
"1430314_at",4.61531704371963,4.66081009941213,4.68031904960444,4.39536426676839,4.37607497581462,4.53504902399848,4.54701948727388,4.87801476699738,4.48375585341642,4.54516478595444,4.55269478823334,4.30563884984375
"1453204_at",5.67429168024125,5.07875953636939,5.32842841138632,5.36012812410524,5.31586738550435,5.20723057344153,5.47478020597448,5.34502120996926,5.31096489395694,5.12613973300626,5.37275285559876,5.00952294862433
"1454479_at",6.01968274871506,6.0846044264742,5.67748168681549,5.80451167589867,5.77533962894989,5.70182672954308,5.95593399509952,5.62863906190427,5.67759915307348,5.90742164298395,5.80057067297567,5.84211579031389
"1440688_at",5.79249614265553,5.4807741465366,5.77690333991823,5.40553520845682,5.73222554324359,5.64423845156294,5.64669984250748,5.49907157779749,5.280897801852,5.48013243097371,5.71747238002289,5.36951441248779
"1430836_at",4.96478671134758,5.04609819539582,4.6641965444085,5.04286014335903,4.5770708643875,4.89270219075458,4.70656630438568,4.77627118227064,4.79835353905912,4.954275353957,4.74920706825459,4.73814135557696
"1441481_at",7.69125465652641,7.29480657787714,7.58271935621365,7.10474906866427,7.32555980557702,7.21282825102036,7.42149726393439,7.3523072615237,7.80207969868592,7.48538700790511,7.56135494451637,7.70957960711573
"1431253_s_at",6.61916676909776,6.87258190360137,7.25746184672123,7.30772433517287,7.31680258040141,7.24881614403923,7.06040602323873,7.13118448605431,7.12904220614238,6.9599540346943,6.97004808595191,6.96426148842359
"1433145_at",4.76553835657551,4.73157736403191,4.45468398670796,4.31288024085042,4.40153848757092,4.55346815598172,4.39063495214502,4.4145018860441,4.62442757623223,4.65278708850682,4.59755229292947,4.33752362787989
"1438713_at",6.16280399311211,5.99483684466377,6.09093235181608,5.80184548328691,6.12148010341948,5.81193800204686,5.99996412101139,5.7315222500045,6.27559923292866,6.3590763561191,6.58038034996223,6.29791317367093
"1430690_at",5.66228858202158,5.11825421250118,5.53966502832332,5.47254843485598,5.66819211791425,5.43973211962684,5.60541839371404,5.29960539743002,5.54884023178428,5.34524518284652,5.66650343959431,5.40339499240476
"1433035_at",4.83713044568589,4.96538928564993,4.71089587401048,5.13221743449344,4.77070887369852,4.85787221133921,4.65737257372158,4.65564069425998,4.73696240502383,5.00534033433944,4.81273547820886,4.9665505194343
"1440893_at",6.16586764815638,6.02637984848556,6.07456801746362,5.38993911939787,5.9851858434821,5.92539302589895,5.69750617716701,5.91214340978891,5.95586358029688,5.78733496301894,5.98676300072031,6.08920625282602
"1454469_at",3.52622864466437,3.22092454070572,3.3914374997828,3.26385238151185,3.53753786970885,3.72374679844986,3.29509768394078,3.45248610536978,3.48561416472073,3.52425582325449,3.48631086385822,3.51392001946551
"1431897_at",3.92503616158178,3.88691497819597,4.29884511589258,3.67155163722145,4.13623809072398,3.97387525851017,3.79227884145523,4.0194809678207,3.79609905207093,3.86714559249684,4.0417667477612,4.12380850539799
"1458238_at",4.93818520577031,4.75679119557239,4.83610851226529,4.60992609487726,4.59601659334514,4.3668934245167,4.52641957404434,4.46184568100635,4.76841512233839,4.89702010862402,4.84625778532502,4.57824270029869
"1431109_at",6.36987628544041,6.29067515026015,6.85640121517247,6.64765228462166,6.60876342185515,6.71041416953441,6.67523067173044,6.87206434654991,6.43531227367423,6.6776895147857,6.51454351463731,6.25469492917237
"1438255_at",9.19277366679216,8.67676488928381,8.80552207006878,8.53493996458455,9.01256561468705,8.68304916566909,8.68502590499393,8.87030597347153,8.89611849757982,9.01559611773319,8.89081010215905,9.00320582693563
"1440267_at",7.08743203840962,6.81222325128955,7.31368513915829,7.0197384666745,7.39865329219269,7.41479279954514,7.39671854142883,7.21297346415351,7.17154377663374,7.14285559069672,7.186786156765,7.05835703478917
"1433174_a_at",6.7255466426118,6.58309568259298,6.70378062359916,6.45627664874199,6.65001652161422,6.61155795470865,6.53448998143819,6.62647682829456,6.37628381044538,6.39545788676216,6.67668674506461,6.69380486795906
"1431047_at",5.40992281996333,5.06645732186249,5.37731720794392,5.31584825175136,5.17580552436205,5.04559891169376,5.00481333606082,5.171394644376,5.43530395431511,5.51030844903044,5.35580844022538,5.55122464536458
"1430373_at",4.04799006740951,4.03007203605562,3.81736916830872,3.85881405519661,3.84808034009849,4.06725744714691,4.26473709274871,4.00212741969205,4.18732855046685,4.17920234070834,4.26728153416024,3.98771526021179
"1433010_at",6.32163825677923,5.91090313274098,6.03601857228574,6.11818587306772,6.06626797224692,6.16137209645664,6.05258695681426,5.83651006209067,5.85779941552576,6.08323472417827,6.02710803543534,5.85211144801422
"1454558_at",5.50781653661143,5.65028528309302,6.00836677858486,6.19870171932084,5.99271394671051,6.28110618422704,5.88612416859966,6.10071270084843,5.58034811571006,5.8404142628644,5.97215113946573,5.77432608465585
"1430345_at",7.53114459285703,7.03037081497954,7.40462317919925,6.94120689505763,7.38953636877327,7.21306792211899,7.43820928408205,7.47602848160977,7.46010593711859,7.23471490404169,7.2976344824507,7.46989150728235
"1439738_at",5.60425743847381,5.31641982446916,5.22002296792404,5.51786221218917,5.35914125319216,5.29765666780708,5.26651899021093,5.17607033307271,5.41549032322521,5.1659205436502,5.49024320504464,5.44949544604672
"1452910_at",5.26358096895736,5.41762993463493,5.51471184200955,5.64366323836644,5.44518503746692,5.24504189201073,5.21617485302527,5.47538138807771,5.52544662228514,5.37429578080222,5.34458325588992,5.53269335460082
"1430975_at",4.28447134667226,4.42145790070153,4.70205339500102,4.04773164522435,4.48927676018208,4.53951575484264,4.56962715322523,4.26378003656371,4.34823320715995,4.43629410358385,4.46312728064443,4.51616671456674
"1453190_at",5.24582502584467,5.77074059895012,5.61585411697342,5.77074059895012,5.75455549455805,5.86733176114932,5.41175372583148,5.50802818219153,5.39065368555157,5.61359905823864,5.40685737684642,5.46835696162061
"1430074_x_at",5.70243960439252,5.66504792831927,6.06894300926459,5.79781634651004,6.23687158221119,5.79220698356287,5.88406141152923,6.06791703111104,6.0938994049977,5.94787326879479,6.12022787941521,6.18336595204878
"1439058_at",7.96540277104273,7.8849773028361,8.21604949002488,7.82952741359399,8.31675885751045,8.15818252953294,8.12463902119705,8.2397805957691,8.37155501139927,8.38348081042217,8.37995263719698,8.37317625341415
"1444960_at",5.2772683842544,5.00427043655522,5.35457574358073,5.08389429305097,4.90596452695792,4.96151664369864,5.23881099725231,5.03969558915752,5.35244933228238,5.39292002000285,5.26822776042067,5.07052156489738
"1442731_at",5.39863479126589,5.05240762489633,5.30171307568204,5.34025397686491,5.41749898662456,5.35393871616871,5.52292375308165,5.50489581515781,5.12747603720152,5.15115771191538,5.23035948108879,5.25899659920181
"1430942_at",7.48187452422371,7.32882082089673,7.25358472454368,7.15748121554565,7.54811691316765,7.58124488194064,7.24330050835848,7.40372692528094,7.46413670945902,7.37941906531548,7.42404618410068,7.57878744743692
"1455117_at",6.18660192539617,5.87274643455816,6.25228789068381,5.9992234933552,6.37614373215746,6.07300089951916,6.12513915295935,6.21673006334427,6.22216500012198,5.94107878382314,5.86183144310076,5.72687989330466
"1433002_at",4.1976232950857,3.94360821368507,4.10557145024147,3.97748527500014,4.09525049709764,3.69599521154891,4.08912750360203,3.92406665325108,3.78369281865528,3.94110012012868,3.85712057492923,4.08751751612113
"1430221_at",4.6220881029656,4.50700866227699,4.3418939436272,4.30113198787164,4.42649455773234,4.16726609052974,4.35108738313543,4.11955289470451,4.37107168296194,4.43840646310769,4.44154255005402,4.1468234131982
"1426276_at",7.52893651201256,7.33802477395915,7.06870549908344,7.38340414533861,7.15655183704359,7.39929697633806,9.17929861007362,8.94017403988422,8.82654839318394,7.95587361141694,7.98718634314119,8.01137172474724
"1420159_at",5.69230956276944,5.02993487849992,5.46864280833929,5.01633154592878,5.46540350782008,5.32635994738598,5.54058219932396,5.40524682723257,5.31685315158257,5.2500446603534,5.60207206775947,5.5461306232233
"1430191_at",7.41658799961949,6.91918293148811,7.74920912654003,7.25279112769504,7.6025333962107,7.65392852400509,7.17903174524888,7.32027897343283,6.93293359098248,6.98219450886215,7.0011316044106,7.33641952307958
"1453525_at",4.75897052608551,4.4567650591966,4.59634813944597,4.46119431021027,4.73930292949271,4.63345156461862,4.6812954138812,4.66768152761796,4.56441172058447,4.3714224923831,4.78990484612676,4.73376249132412
"1429117_at",5.70742878382566,6.450711800964,5.99156580937458,6.17391912874603,5.82146187170703,5.94184269116336,5.82045347061954,5.81326344748464,5.53022411643682,5.69802449813334,5.79464239988559,5.65515863585541
"1420452_at",4.02531096090433,3.92966276379506,4.007822436255,3.78360473874517,4.11032365817246,3.84498934983048,4.11617342668188,4.22776825450648,3.80700964397636,4.050869793817,3.93217923409123,4.0726215802804
"1430183_at",8.78388521229443,8.5151344080376,8.77578035371236,8.95114873098461,8.78654217990257,8.96100573478932,8.39884002212049,8.47139923533955,8.7200046290708,8.75218885892539,8.93471292602621,8.96606304561711
"1456518_at",6.3055518122437,6.33720206877639,6.56971489558608,6.5412584159634,6.38606755418071,6.63937643515086,6.78246469447333,6.87863402751009,6.42437003759058,6.56287304440158,6.67391731442807,6.44061224548177
"1430800_at",4.57383365482524,4.52102258743767,4.42047149583605,4.6778846665793,4.69385265123488,4.22317928237903,4.2515574230833,4.27839952585777,4.34261246875162,4.52367614268558,4.52367614268558,4.31319011303136
"1428545_at",6.90340248620863,7.31931263010702,7.3671649323653,7.17868845423754,7.45100718604467,7.41392433233872,7.44688018848137,7.45041361384171,7.1812537718046,7.10440400192221,7.2121046586779,7.15310887055837
"1445813_at",4.9351959770392,4.98389294531474,4.73267118158468,5.22147084185081,4.85817045173168,4.83880710778608,4.78417581285456,4.45767983231746,4.4697615822024,4.72911252117114,4.83027950878207,4.59840922433127
"1439288_at",6.41195281161776,6.89075932815301,6.38353766158098,6.91763873475874,6.37678117058507,6.65902051573028,6.47339350780911,6.58998788567445,6.54743045440617,6.63802808900434,6.47084782543077,6.69988027921078
"1452676_a_at",8.43352735104765,8.43535365518488,8.44197177388346,8.74093494804075,8.49187353259578,8.6148404992962,8.86223659196426,8.90372802557172,8.54793046531284,8.53397488120835,8.58430653879028,8.66837535417271
"1428092_at",9.17285961991073,9.27751802012474,9.38259938409826,9.12881090973941,9.24706896644999,9.21569272456765,9.22258355446899,9.25468419792943,9.6196330111494,9.51949386827397,9.56471741551983,9.56982911131723
"1431885_a_at",6.93025660294726,6.97852341478518,7.10835665547481,7.27245434484647,7.22169218221329,7.26497412182588,7.20627704972009,7.18615363151035,7.11801652679605,6.97194017896173,6.99224197029475,7.09025310643083
"1424524_at",6.0172985612451,5.78491552216096,6.00405714591779,6.03347266102851,5.54297827352941,5.89801453153617,6.09493377935149,6.14615212773731,6.17570432329226,5.71029803728531,5.96048943925418,5.62622700178027
"1457366_at",7.86639332174792,7.63633694192363,7.61612330738954,7.95871056213878,7.89599721947221,7.9404991192075,7.83419523886334,7.76473225308047,7.73299090541661,7.63642881024216,7.82171331339331,7.78009024143401
"1453575_at",4.2642557143459,4.41790992958705,3.99513583287278,4.33209170178156,4.01199184328646,4.26009379349458,3.94836106311878,4.11663346329721,4.15150470745536,4.41705027969874,4.10627839583007,4.24016205273944
"1460476_s_at",6.46190352062527,6.60728671759702,6.50534632446584,6.50007454217962,6.58700961099237,6.33588815260362,6.40309353570182,6.49811955757211,7.12253420441134,6.99615756827385,6.82511636794356,6.96977930393185
"1428701_at",6.54314352529764,6.78626094449406,6.52070333405906,6.68530731767982,6.62854414487692,6.71564703834744,6.72910169337464,6.44754772236822,6.65436249991693,6.52440084882833,6.4211092309456,6.45794498911108
"1443829_x_at",6.64368373854904,6.71328387762844,6.28117593851179,6.78663175320405,6.46828265394026,6.66779749807185,6.30263253418498,6.45650162598204,6.41889380823714,6.5393758296707,6.35860439896676,6.4466796428939
"1431406_at",5.33284190217033,5.52051755335995,5.41220923725188,5.84547357544571,5.94718138942031,6.02344509870207,6.53210226586269,6.49925869891853,6.03888591395827,6.20739961289699,6.27024036479225,6.63340650586709
"1427370_at",3.72928984361099,4.31647158771922,3.87424515276385,3.83353277796468,3.96187616962826,3.99341929151825,3.95357536396295,3.89644597106539,3.74084904400243,3.72360867930184,3.97461826464031,3.75619089038583
"1457585_at",5.56512130229695,5.15775896258747,5.38783530895451,5.04948439514717,5.15517761179986,5.29559547248171,5.31527161720577,5.37387646062085,5.23289092342845,5.46490334610727,5.51260660571383,5.20607360623515
"1430130_at",4.65131224945136,4.42518598149314,4.04763595678379,4.25713825090429,4.26572963018625,3.93450311299416,4.42014262385389,4.20955579592211,4.07011913523918,4.40157743567067,4.17319145454145,4.24959765189964
"1424722_at",4.62481134984628,4.34417432683335,4.54696852705641,4.31027693397909,4.56112354532763,4.58994523359708,4.59430115927518,4.57824270029869,4.62967981039878,4.71101839861273,4.54197166096096,4.34810043911602
"1460082_at",6.60617097592489,6.33111478259365,6.73612026291458,6.75908686303505,6.84486122272178,6.88490731326864,6.77143189520633,6.86093227412744,6.63440220370473,6.52378348329021,6.53212455190124,6.60997861823832
"1439661_at",7.27050964101869,6.63879207228151,6.98004700855663,6.80614442242671,7.27022701058734,6.97353057362887,6.8234919932113,7.00461503733696,7.19242388113916,6.92010716102735,7.16838751725634,7.2845909231031
"1453462_at",5.98678609876919,5.81432128384719,5.88542868304976,5.67106317574561,5.91739875831554,5.60313025283857,5.93727857747224,5.85783328597177,5.89687059656139,5.91806585135652,5.74931294406039,5.62931725103036
"1423862_at",5.95536269294276,5.85050229288973,6.14684492905796,5.90895174930647,6.31603742502092,5.75982586131941,6.24897764068102,6.10764443580911,6.09934706801876,6.05684118113228,5.84006215336604,5.87733324902955
"1460612_at",4.46942951620941,5.70240737971388,4.41773488631292,5.88414272399077,4.38767721671936,4.60095605624123,4.21236337564957,4.29394857612533,4.11765075865216,4.27044437755818,4.2107412676672,4.24273210422658
"1429366_at",4.1879635146702,4.45114052330417,4.41534413971604,4.92266195289314,4.6085356069754,4.22151650360845,4.38488927633226,4.64058409613598,4.22280199468358,4.61499392448016,4.52168854059119,4.4554898030657
"1429385_at",5.12918145888717,5.23812184271529,5.60827371888617,5.6161192524521,5.60910829337919,5.51363010474317,5.45553233120256,5.64288292348945,5.33357099853785,5.20898782535486,5.45562642460554,5.35126404973376
"1420856_a_at",5.9462115130932,7.07021298984263,7.40193374768514,7.10084453403605,7.53589637414547,7.40172038718339,7.28356077156259,7.2962403292504,7.02363327944269,6.79768382524527,6.90356293801027,6.93168880076973
"1429324_at",5.95196656476963,6.15997767198176,6.31100606077919,6.79986915830843,6.46446947533851,6.41084652087281,6.30354862336065,6.39156687605876,6.42228385020745,6.12991604944199,6.36409850500184,6.35199547497935
"1420260_at",5.74404091008894,5.49954414810738,5.41657069261008,5.52991257045258,5.74773788294054,5.70404133833799,5.75545811663618,5.63623405766917,5.48835605676015,5.75473192520257,5.74744983538054,5.57553036922463
"1423648_at",9.88912911153732,10.0838293706853,9.68499101346902,9.98613747899295,9.64740737450924,9.76051764469739,9.97226526347447,9.77820333015644,9.62603743669246,9.55857245163286,9.6664696514512,9.85666023506364
"1429924_at",5.29081050931685,5.26495476578316,5.05813248001268,5.34243635138482,5.07477678119147,5.31855493538029,4.93227380774653,5.15252014148863,4.96100058940057,5.26044541525634,5.01973617035367,5.39039474948822
"1453136_at",5.25426183376341,5.10958952750456,5.17137033980995,5.12408864548369,5.51276564332508,5.40436745066167,5.35767580800592,5.6236734912915,5.56465102009698,5.50636422216918,5.23980680857487,5.3312525100772
"1419215_at",5.13923643128496,4.5324278689492,4.70471638305337,4.77569633065637,4.67714777617377,4.57317923896787,4.60701582023692,4.48260551059408,4.64426059229172,4.76300088354939,4.35797887125235,4.31353787994736
"1432673_at",5.10737991008741,5.08995200142913,5.38326331365261,5.10107752018771,5.82348359139233,5.5905517678713,5.36304069642866,5.45443855548899,5.50668695710363,5.72780991220899,5.592229918649,5.79111363850366
"1452816_at",6.11353780343017,5.96145601995489,6.02029788757082,6.13961680274304,6.22613240500708,6.11854667600681,6.26096865136681,6.05545111882293,5.88854818605781,6.18627709257575,5.84851578925869,5.85783328597177
"1458339_at",6.10065008370472,5.50378016882202,5.80617053668071,5.65170549747577,5.78755779006591,5.86921937974629,6.06689228913983,5.78924744036134,6.1183649756508,5.8090889807104,6.12983961973141,5.89395752356329
"1429801_at",5.68651320959152,5.34635139083596,5.81409977193397,5.31194792997643,5.76465692081826,5.67891831284535,5.55901089447456,5.57890253925085,5.52681222914258,5.5065710392508,5.41381136337612,5.60836772902309
"1428649_at",6.03667200989377,6.2416533323782,6.54497525612838,6.3312979440672,6.61411735907162,6.58060802285034,6.74454844836272,6.4103265493245,6.27607629792184,5.86576228479993,6.33111707390325,6.10424857272154
